NGC,Ref,Star,Source,Age,AgeErr,[Fe/H],e_fe,[Mg/Fe],e_mg,[C/Fe],e_c,[N/Fe],e_n,[Ca/Fe],e_ca,[O/Fe],e_o,[Na/Fe],e_na,[Si/Fe],e_si,[Cr/Fe],e_cr,[Ti/Fe],e_ti,Comments
6121,Mari08,36215,RGB,,,,,0.52,,,,,,0.26,,0.48,,0.18,,0.53,,-0.04,,0.38,,-
6121,Mari08,36356,RGB,,,,,0.44,,,,,,0.28,,0.3,,0.26,,0.5,,-0.02,,0.27,,-
6121,Mari08,36929,RGB,,,,,0.41,,,,,,0.3,,0.34,,0.45,,0.5,,-0.04,,0.28,,-
6121,Mari08,36942,RGB,,,,,0.52,,,,,,0.24,,0.55,,0.04,,0.45,,-0.16,,0.27,,-
6121,Mari08,37215,RGB,,,,,0.5,,,,,,0.29,,0.45,,0.25,,0.48,,-0.07,,0.27,,-
6121,Mari08,38075,RGB,,,,,0.53,,,,,,0.33,,,,0.42,,0.54,,-0.05,,0.27,,-
6121,Mari08,38383,RGB,,,,,0.54,,,,,,0.25,,0.39,,0.11,,0.44,,-0.06,,0.27,,-
6121,Mari08,38399,RGB,,,,,0.55,,,,,,0.29,,0.52,,0.19,,0.5,,-0.03,,0.3,,-
6121,Mari08,38896,RGB,,,,,0.48,,,,,,0.28,,0.31,,0.43,,0.47,,-0.04,,0.33,,-
6121,Mari08,42490,RGB,,,,,0.48,,,,,,0.24,,0.29,,0.38,,0.5,,-0.09,,0.29,,-
6121,Mari08,42620,RGB,,,,,0.49,,,,,,0.29,,0.22,,0.48,,0.52,,-0.05,,0.26,,-
6121,Mari08,43370,RGB,,,,,0.4,,,,,,0.29,,,,0.34,,0.51,,-0.02,,0.28,,-
6121,Mari08,44243,RGB,,,,,0.39,,,,,,0.22,,,,0.41,,0.53,,-0.04,,0.25,,-
6121,Mari08,44595,RGB,,,,,0.52,,,,,,0.29,,0.2,,0.44,,0.46,,0.0,,0.31,,-
6121,Mari08,44616,RGB,,,,,0.53,,,,,,0.29,,0.28,,0.44,,0.46,,0.01,,0.25,,-
6121,Mari08,45163,RGB,,,,,0.49,,,,,,0.28,,,,0.46,,0.54,,-0.03,,0.21,,-
6121,Mari08,45895,RGB,,,,,0.57,,,,,,0.26,,0.43,,0.1,,0.46,,-0.07,,0.23,,-
6121,Mari08,5359,RGB,,,,,0.55,,,,,,0.31,,0.42,,0.13,,0.5,,-0.03,,0.3,,-
6121,Ma11,33517,BHB,,,,,,,,,,,,,0.29,,0.3,,,,,,,,-
6121,Ma11,22746,BHB,,,,,,,,,,,,,0.24,,0.26,,,,,,,,-
6121,Ma11,27613,BHB,,,,,,,,,,,,,0.27,,0.33,,,,,,,,-
6121,Ma11,36402,BHB,,,,,,,,,,,,,0.29,,0.39,,,,,,,,-
6121,Ma11,36648,BHB,,,,,,,,,,,,,0.18,,0.36,,,,,,,,-
6121,Ma11,27444,BHB,,,,,,,,,,,,,0.33,,0.4,,,,,,,,-
6121,Ma11,34211,RHB,,,,,,,,,,,,,0.51,,0.02,,,,,,,,-
6121,Ma11,37312,RHB,,,,,,,,,,,,,0.49,,0.05,,,,,,,,-
6121,Ma11,30706,RHB,,,,,,,,,,,,,,,0.07,,,,,,,,-
6121,Ma11,32300,RHB,,,,,,,,,,,,,,,0.15,,,,,,,,-
6121,Ma11,38782,RHB,,,,,,,,,,,,,,,0.12,,,,,,,,-
6121,Ma11,39751,RHB,,,,,,,,,,,,,,,-0.09,,,,,,,,-
6121,Ma11,41988,RHB,,,,,,,,,,,,,,,-0.03,,,,,,,,-
6121,Ma11,42333,RHB,,,,,,,,,,,,,,,-0.05,,,,,,,,-
6121,Ma11,46113,RHB,,,,,,,,,,,,,,,-0.19,,,,,,,,-
6121,Ma11,47328,RHB,,,,,,,,,,,,,,,0.02,,,,,,,,-
6121,Ma11,49715,RHB,,,,,,,,,,,,,,,-0.1,,,,,,,,-
6121,Ma11,50611,RHB,,,,,,,,,,,,,,,-0.06,,,,,,,,-
6121,Ma11,52363,RHB,,,,,,,,,,,,,,,-0.06,,,,,,,,-
6121,Ma11,55154,RHB,,,,,,,,,,,,,,,0.18,,,,,,,,-
6121,Ma11,58508,RHB,,,,,,,,,,,,,,,-0.09,,,,,,,,-
6121,Ma11,66604,RHB,,,,,,,,,,,,,,,-0.06,,,,,,,,-
6121,Mi95b,-,RGB,,,-1.05,1.0,,,,,,,,,,,,,,,,,,,-
6121,Mo12,506,MS/SGB,,,,,,,,,,,,,,,0.31,0.06,,,,,,,-
6121,Mo12,1024,MS/SGB,,,,,,,,,,,,,,,0.35,0.06,,,,,,,-
6121,Mo12,7746,MS/SGB,,,,,,,,,,,,,,,0.48,0.06,,,,,,,-
6121,Mo12,8029,MS/SGB,,,,,,,,,,,,,,,0.38,0.06,,,,,,,-
6121,Mo12,8332,MS/SGB,,,,,,,,,,,,,,,0.46,0.06,,,,,,,-
6121,Mo12,8405,MS/SGB,,,,,,,,,,,,,,,0.31,0.06,,,,,,,-
6121,Mo12,8784,MS/SGB,,,,,,,,,,,,,,,-0.03,0.06,,,,,,,-
6121,Mo12,9139,MS/SGB,,,,,,,,,,,,,,,0.45,0.06,,,,,,,-
6121,Mo12,9254,MS/SGB,,,,,,,,,,,,,,,0.33,0.06,,,,,,,-
6121,Mo12,9280,MS/SGB,,,,,,,,,,,,,,,-0.1,0.06,,,,,,,-
6121,Mo12,9505,MS/SGB,,,,,,,,,,,,,,,0.11,0.06,,,,,,,-
6121,Mo12,13512,MS/SGB,,,,,,,,,,,,,,,0.46,0.06,,,,,,,-
6121,Mo12,13810,MS/SGB,,,,,,,,,,,,,,,0.43,0.06,,,,,,,-
6121,Mo12,28521,MS/SGB,,,,,,,,,,,,,,,0.29,0.06,,,,,,,-
6121,Mo12,28814,MS/SGB,,,,,,,,,,,,,,,0.48,0.06,,,,,,,-
6121,Mo12,30253,MS/SGB,,,,,,,,,,,,,,,0.32,0.06,,,,,,,-
6121,Mo12,30699,MS/SGB,,,,,,,,,,,,,,,0.04,0.06,,,,,,,-
6121,Mo12,30887,MS/SGB,,,,,,,,,,,,,,,0.29,0.06,,,,,,,-
6121,Mo12,31190,MS/SGB,,,,,,,,,,,,,,,0.43,0.06,,,,,,,-
6121,Mo12,31634,MS/SGB,,,,,,,,,,,,,,,0.11,0.06,,,,,,,-
6121,Mo12,31931,MS/SGB,,,,,,,,,,,,,,,0.33,0.06,,,,,,,-
6121,Mo12,32111,MS/SGB,,,,,,,,,,,,,,,0.36,0.06,,,,,,,-
6121,Mo12,32349,MS/SGB,,,,,,,,,,,,,,,0.18,0.06,,,,,,,-
6121,Mo12,32890,MS/SGB,,,,,,,,,,,,,,,0.1,0.06,,,,,,,-
6121,Mo12,32992,MS/SGB,,,,,,,,,,,,,,,0.41,0.06,,,,,,,-
6121,Mo12,33132,MS/SGB,,,,,,,,,,,,,,,0.19,0.06,,,,,,,-
6121,Mo12,33215,MS/SGB,,,,,,,,,,,,,,,0.45,0.06,,,,,,,-
6121,Mo12,33303,MS/SGB,,,,,,,,,,,,,,,0.43,0.06,,,,,,,-
6121,Mo12,33349,MS/SGB,,,,,,,,,,,,,,,0.32,0.06,,,,,,,-
6121,Mo12,33462,MS/SGB,,,,,,,,,,,,,,,0.05,0.06,,,,,,,-
6121,Mo12,33518,MS/SGB,,,,,,,,,,,,,,,0.25,0.06,,,,,,,-
6121,Mo12,33548,MS/SGB,,,,,,,,,,,,,,,-0.0,0.06,,,,,,,-
6121,Mo12,33744,MS/SGB,,,,,,,,,,,,,,,0.49,0.06,,,,,,,-
6121,Mo12,33789,MS/SGB,,,,,,,,,,,,,,,0.11,0.06,,,,,,,-
6121,Mo12,33879,MS/SGB,,,,,,,,,,,,,,,0.34,0.06,,,,,,,-
6121,Mo12,34383,MS/SGB,,,,,,,,,,,,,,,0.01,0.06,,,,,,,-
6121,Mo12,35614,MS/SGB,,,,,,,,,,,,,,,0.06,0.06,,,,,,,-
6121,Mo12,35854,MS/SGB,,,,,,,,,,,,,,,0.02,0.06,,,,,,,-
6121,Mo12,36554,MS/SGB,,,,,,,,,,,,,,,0.05,0.06,,,,,,,-
6121,Mo12,36853,MS/SGB,,,,,,,,,,,,,,,0.2,0.06,,,,,,,-
6121,Mo12,36867,MS/SGB,,,,,,,,,,,,,,,0.05,0.06,,,,,,,-
6121,Mo12,37028,MS/SGB,,,,,,,,,,,,,,,0.37,0.06,,,,,,,-
6121,Mo12,37156,MS/SGB,,,,,,,,,,,,,,,0.45,0.06,,,,,,,-
6121,Mo12,37166,MS/SGB,,,,,,,,,,,,,,,0.18,0.06,,,,,,,-
6121,Mo12,37222,MS/SGB,,,,,,,,,,,,,,,0.5,0.06,,,,,,,-
6121,Mo12,37934,MS/SGB,,,,,,,,,,,,,,,0.36,0.06,,,,,,,-
6121,Mo12,38327,MS/SGB,,,,,,,,,,,,,,,0.43,0.06,,,,,,,-
6121,Mo12,38391,MS/SGB,,,,,,,,,,,,,,,0.08,0.06,,,,,,,-
6121,Mo12,38464,MS/SGB,,,,,,,,,,,,,,,0.36,0.06,,,,,,,-
6121,Mo12,38485,MS/SGB,,,,,,,,,,,,,,,0.41,0.06,,,,,,,-
6121,Mo12,38547,MS/SGB,,,,,,,,,,,,,,,0.33,0.06,,,,,,,-
6121,Mo12,38548,MS/SGB,,,,,,,,,,,,,,,0.3,0.06,,,,,,,-
6121,Mo12,38573,MS/SGB,,,,,,,,,,,,,,,0.46,0.06,,,,,,,-
6121,Mo12,38597,MS/SGB,,,,,,,,,,,,,,,0.44,0.06,,,,,,,-
6121,Mo12,39344,MS/SGB,,,,,,,,,,,,,,,0.49,0.06,,,,,,,-
6121,Mo12,39639,MS/SGB,,,,,,,,,,,,,,,0.45,0.06,,,,,,,-
6121,Mo12,39862,MS/SGB,,,,,,,,,,,,,,,0.36,0.06,,,,,,,-
6121,Mo12,43701,MS/SGB,,,,,,,,,,,,,,,0.44,0.06,,,,,,,-
6121,Mo12,56218,MS/SGB,,,,,,,,,,,,,,,0.26,0.06,,,,,,,-
6121,Mo12,57062,MS/SGB,,,,,,,,,,,,,,,0.15,0.06,,,,,,,-
6121,Mo12,57261,MS/SGB,,,,,,,,,,,,,,,0.33,0.06,,,,,,,-
6121,Mo12,57631,MS/SGB,,,,,,,,,,,,,,,0.44,0.06,,,,,,,-
6121,Mo12,57794,MS/SGB,,,,,,,,,,,,,,,0.11,0.06,,,,,,,-
6121,Mo12,58082,MS/SGB,,,,,,,,,,,,,,,0.19,0.06,,,,,,,-
6121,Mo12,58089,MS/SGB,,,,,,,,,,,,,,,-0.09,0.06,,,,,,,-
6121,Mo12,58440,MS/SGB,,,,,,,,,,,,,,,0.46,0.06,,,,,,,-
6121,Mo12,58482,MS/SGB,,,,,,,,,,,,,,,0.42,0.06,,,,,,,-
6121,Mo12,58580,MS/SGB,,,,,,,,,,,,,,,0.46,0.06,,,,,,,-
6121,Mo12,58671,MS/SGB,,,,,,,,,,,,,,,0.3,0.06,,,,,,,-
6121,Mo12,58759,MS/SGB,,,,,,,,,,,,,,,0.3,0.06,,,,,,,-
6121,Mo12,59664,MS/SGB,,,,,,,,,,,,,,,-0.02,0.06,,,,,,,-
6121,Mo12,60462,MS/SGB,,,,,,,,,,,,,,,-0.0,0.06,,,,,,,-
6121,Mo12,60508,MS/SGB,,,,,,,,,,,,,,,-0.02,0.06,,,,,,,-
6121,Mo12,60599,MS/SGB,,,,,,,,,,,,,,,0.18,0.06,,,,,,,-
6121,Mo12,63647,MS/SGB,,,,,,,,,,,,,,,0.48,0.06,,,,,,,-
6121,Mo12,63900,MS/SGB,,,,,,,,,,,,,,,0.47,0.06,,,,,,,-
6121,Mo12,64263,MS/SGB,,,,,,,,,,,,,,,0.22,0.06,,,,,,,-
6121,Mo12,65049,MS/SGB,,,,,,,,,,,,,,,0.42,0.06,,,,,,,-
6121,Mo12,65318,MS/SGB,,,,,,,,,,,,,,,0.04,0.06,,,,,,,-
6121,Mo12,65824,MS/SGB,,,,,,,,,,,,,,,0.29,0.06,,,,,,,-
6121,Mo12,65935,MS/SGB,,,,,,,,,,,,,,,0.4,0.06,,,,,,,-
6121,Mo12,65939,MS/SGB,,,,,,,,,,,,,,,0.02,0.06,,,,,,,-
6121,Mo12,66076,MS/SGB,,,,,,,,,,,,,,,0.49,0.06,,,,,,,-
6121,Mo12,66136,MS/SGB,,,,,,,,,,,,,,,0.43,0.06,,,,,,,-
6121,Mo12,66304,MS/SGB,,,,,,,,,,,,,,,0.36,0.06,,,,,,,-
6121,Mo12,66558,MS/SGB,,,,,,,,,,,,,,,0.35,0.06,,,,,,,-
6121,Mo12,66764,MS/SGB,,,,,,,,,,,,,,,0.32,0.06,,,,,,,-
6121,Mo12,67406,MS/SGB,,,,,,,,,,,,,,,0.47,0.06,,,,,,,-
6121,Mo12,67707,MS/SGB,,,,,,,,,,,,,,,0.4,0.06,,,,,,,-
6121,Mo12,67796,MS/SGB,,,,,,,,,,,,,,,0.07,0.06,,,,,,,-
6121,Mo12,68022,MS/SGB,,,,,,,,,,,,,,,-0.01,0.06,,,,,,,-
6121,SmV05,L1411,RGB,,,,,,,-0.15,0.08,,,,,,,,,,,,,,,-
6121,SmV05,L1514,RGB,,,,,,,0.07,0.11,,,,,,,,,,,,,,,-
6121,SmV05,L2307,RGB,,,,,,,0.0,0.07,,,,,,,,,,,,,,,-
6121,SmV05,L3209,RGB,,,,,,,0.12,0.07,,,,,,,,,,,,,,,-
6121,SmV05,L3413,RGB,,,,,,,0.19,0.1,,,,,,,,,,,,,,,-
6121,SmV05,L4611,RGB,,,,,,,-0.11,0.04,,,,,,,,,,,,,,,-
6121,SmV05,L4613,RGB,,,,,,,-0.16,0.05,,,,,,,,,,,,,,,-
6121,SS91,1403,RGB,,,,,,,-0.67,,,,,,,,,,,,,,,,-
6121,SS91,1408,RGB,,,,,,,-0.72,,,,,,,,,,,,,,,,-
6121,SS91,1412,RGB,,,,,,,,,,,,,,,,,,,,,,,-
6121,SS91,1514,RGB,,,,,,,-1.12,,,,,,,,,,,,,,,,-
6121,SS91,1608,RGB,,,,,,,-0.63,,,,,,,,,,,,,,,,-
6121,SS91,1617,RGB,,,,,,,-0.93,,,,,,,,,,,,,,,,-
6121,SS91,1622,RGB,,,,,,,-0.35,,,,,,,,,,,,,,,,-
6121,SS91,1625,RGB,,,,,,,-1.07,,,,,,,,,,,,,,,,-
6121,SS91,1701,RGB,,,,,,,-0.25,,,,,,,,,,,,,,,,-
6121,SS91,2206,RGB,,,,,,,-0.6,,,,,,,,,,,,,,,,-
6121,SS91,2307,RGB,,,,,,,-0.95,,,,,,,,,,,,,,,,-
6121,SS91,2406,RGB,,,,,,,-1.02,,,,,,,,,,,,,,,,-
6121,SS91,2410,RGB,,,,,,,-0.59,,,,,,,,,,,,,,,,-
6121,SS91,2422,RGB,,,,,,,-0.83,,,,,,,,,,,,,,,,-
6121,SS91,2519,RGB,,,,,,,-0.5,,,,,,,,,,,,,,,,-
6121,SS91,2608,RGB,,,,,,,-0.52,,,,,,,,,,,,,,,,-
6121,SS91,2617,RGB,,,,,,,-0.77,,,,,,,,,,,,,,,,-
6121,SS91,2623,RGB,,,,,,,-0.7,,,,,,,,,,,,,,,,-
6121,SS91,3309,RGB,,,,,,,-0.3,,,,,,,,,,,,,,,,-
6121,SS91,3404,RGB,,,,,,,-0.4,,,,,,,,,,,,,,,,-
6121,SS91,3612,RGB,,,,,,,-0.73,,,,,,,,,,,,,,,,-
6121,SS91,3624,RGB,,,,,,,-0.67,,,,,,,,,,,,,,,,-
6121,SS91,4201,RGB,,,,,,,-0.67,,,,,,,,,,,,,,,,-
6121,SS91,4310,RGB,,,,,,,-0.47,,,,,,,,,,,,,,,,-
6121,SS91,4404,RGB,,,,,,,-0.35,,,,,,,,,,,,,,,,-
6121,SS91,4413,RGB,,,,,,,-0.32,,,,,,,,,,,,,,,,-
6121,SS91,4415,RGB,,,,,,,-0.67,,,,,,,,,,,,,,,,-
6121,SS91,4416,RGB,,,,,,,-0.89,,,,,,,,,,,,,,,,-
6121,SS91,4421,RGB,,,,,,,-0.83,,,,,,,,,,,,,,,,-
6121,SS91,4509,RGB,,,,,,,-0.44,,,,,,,,,,,,,,,,-
6121,SS91,4511,RGB,,,,,,,-0.83,,,,,,,,,,,,,,,,-
6121,SS91,4630,RGB,,,,,,,-0.62,,,,,,,,,,,,,,,,-
6121,Ta09,-,RGB,,,-1.14,1.0,,,,,,,,,,,,,,,,,,,-
6121,VG11,28590,RGB,,,,,0.48,,-0.42,,0.89,,,,0.26,,0.48,,0.38,,,,0.26,,-
6121,VG11,33584,RGB,,,,,0.54,,-0.21,,0.35,,0.41,,0.34,,0.01,,0.45,,,,0.31,,-
6121,VG11,36820,RGB,,,,,0.49,,-0.27,,0.78,,0.42,,0.34,,0.45,,0.49,,0.1,,0.32,,-
6121,VG11,37614,RGB,,,,,,,-0.18,,0.26,,0.36,,0.43,,-0.08,,0.5,,0.02,,0.34,,-
6121,VG11,39100,RGB,,,,,0.42,,-0.19,,0.05,,0.4,,0.37,,0.03,,0.47,,-0.03,,0.36,,-
6121,VG11,40197,RGB,,,,,0.51,,-0.27,,0.78,,0.42,,0.4,,0.35,,0.51,,-0.06,,0.28,,-
6121,VG11,41863,RGB,,,,,0.51,,-0.38,,0.87,,,,0.26,,0.57,,0.48,,0.18,,0.23,,-
6121,VG11,42561,RGB,,,,,,,-0.4,,0.95,,0.41,,0.28,,0.37,,0.39,,-0.06,,0.31,,-
6121,VG11,43020,RGB,,,,,0.47,,-0.19,,0.63,,0.5,,0.45,,0.23,,0.51,,0.01,,0.28,,-
6121,VG11,43085,RGB,,,,,0.47,,-0.32,,0.8,,0.33,,0.31,,0.4,,0.42,,-0.05,,0.27,,-
6121,VG11,43494,RGB,,,,,0.49,,-0.18,,0.13,,0.44,,0.48,,-0.11,,0.43,,0.0,,0.31,,-
6121,VG11,43663,RGB,,,,,0.36,,-0.28,,0.69,,0.33,,0.3,,0.31,,0.45,,0.06,,0.3,,-
6121,VG11,45171,RGB,,,,,0.32,,-0.13,,0.06,,0.44,,0.53,,-0.09,,0.4,,-0.09,,0.38,,-
6121,VG11,45200,RGB,,,,,0.51,,-0.42,,0.87,,0.39,,0.14,,0.55,,0.46,,0.07,,0.36,,-
6121,VG11,46201,RGB,,,,,0.54,,-0.4,,0.81,,0.44,,0.1,,0.41,,0.31,,-0.04,,0.34,,-
6121,VG11,47596,RGB,,,,,0.44,,-0.15,,0.08,,0.42,,0.48,,-0.03,,0.35,,0.04,,0.31,,-
6121,VG11,48499,RGB,,,,,0.47,,-0.15,,0.1,,0.47,,0.53,,0.03,,0.54,,-0.03,,0.39,,-
6121,VG11,49381,RGB,,,,,0.59,,-0.27,,0.19,,0.45,,0.35,,0.02,,0.38,,0.13,,0.42,,-
6121,VG11,50032,RGB,,,,,0.43,,-0.45,,0.85,,0.33,,0.11,,0.32,,0.43,,,,0.33,,-
6121,VG11,53602,RGB,,,,,0.36,,-0.36,,0.72,,0.45,,0.23,,0.36,,0.37,,-0.11,,0.33,,-
6121,VG11,67553,RGB,,,,,0.39,,-0.3,,0.19,,0.39,,0.3,,0.14,,0.35,,-0.05,,0.29,,-
6121,VG11,8460,RGB,,,,,0.5,,-0.36,,0.74,,0.41,,0.12,,0.4,,0.37,,,,0.4,,-
6121,VG11,907,RGB,,,,,0.56,,-0.48,,0.81,,0.42,,0.21,,0.42,,0.37,,0.03,,0.31,,-
6121,Vi12,45025,BHB,,,,,,,,,,,,,0.23,,0.47,,,,,,,,-
6121,Vi12,46061,BHB,,,,,,,,,,,,,0.25,,0.55,,,,,,,,-
6121,Vi12,47570,BHB,,,,,,,,,,,,,0.18,,0.39,,,,,,,,-
6121,Vi12,49034,BHB,,,,,,,,,,,,,0.21,,0.37,,,,,,,,-
6121,Vi12,49412,BHB,,,,,,,,,,,,,0.16,,0.4,,,,,,,,-
6121,Vi12,50996,BHB,,,,,,,,,,,,,0.26,,0.28,,,,,,,,-
6121,Wa07,L4611,RGB,,,,,,,,,,,0.4,0.14,,,0.57,0.13,0.74,0.16,,,0.38,0.22,-
6121,Wa07,L4613,RGB,,,,,,,,,,,0.4,0.13,,,0.5,0.12,0.63,0.17,,,0.51,0.15,-
6121,Yon08a/Yon08c,L1411,RGB,,,-1.23,1.0,0.55,,,,,,0.43,,0.46,,0.55,,0.58,,0.11,,0.42,,-
6121,Yon08a/Yon08c,L1501,RGB,,,,,0.59,,,,,,0.45,,0.57,,0.51,,0.64,,0.07,,0.35,,-
6121,Yon08a/Yon08c,L1514,RGB,,,,,0.5,,,,,,0.34,,0.69,,0.1,,0.51,,0.06,,0.44,,-
6121,Yon08a/Yon08c,L2307,RGB,,,,,0.54,,,,,,0.47,,0.47,,0.5,,0.54,,0.09,,0.39,,-
6121,Yon08a/Yon08c,L2406,RGB,,,,,0.58,,,,,,0.19,,0.51,,0.46,,0.46,,-0.12,,0.16,,-
6121,Yon08a/Yon08c,L2617,RGB,,,,,0.52,,,,,,0.44,,0.44,,0.48,,0.61,,0.05,,0.38,,-
6121,Yon08a/Yon08c,L3209,RGB,,,,,0.6,,,,,,0.44,,0.67,,0.42,,0.6,,0.14,,0.5,,-
6121,Yon08a/Yon08c,L3413,RGB,,,,,0.57,,,,,,0.42,,0.76,,0.06,,0.44,,0.11,,0.41,,-
6121,Yon08a/Yon08c,L3624,RGB,,,,,0.64,,,,,,0.47,,0.78,,0.18,,0.62,,0.11,,0.38,,-
6121,Yon08a/Yon08c,L4511,RGB,,,,,0.6,,,,,,0.43,,0.49,,0.5,,0.68,,0.05,,0.33,,-
6121,Yon08a/Yon08c,L4611,RGB,,,,,0.47,,,,,,0.5,,0.25,,0.67,,0.7,,0.13,,0.59,,-
6121,Yon08a/Yon08c,L4613,RGB,,,,,0.62,,,,,,0.42,,0.59,,0.67,,0.52,,0.16,,0.55,,-
6171,Bu89,-,CMD,20.0,,,,,,,,,,,,,,,,,,,,,,-
6171,Ca09a,31,RGB,,,,,,,,,,,,,0.07,,0.48,0.23,,,,,,,-
6171,Ca09a,1650,RGB,,,,,,,,,,,,,,,0.27,0.1,,,,,,,-
6171,Ca09a,1694,RGB,,,,,,,,,,,,,0.19,,0.22,0.01,,,,,,,-
6171,Ca09a,7288,RGB,,,,,,,,,,,,,-0.11,,0.59,0.14,,,,,,,-
6171,Ca09a,7331,RGB,,,,,,,,,,,,,,,0.01,0.08,,,,,,,-
6171,Ca09a,7526,RGB,,,,,,,,,,,,,0.14,,0.29,0.16,,,,,,,-
6171,Ca09a,7808,RGB,,,,,,,,,,,,,-0.3,,0.62,0.04,,,,,,,-
6171,Ca09a,7873,RGB,,,,,,,,,,,,,0.08,,0.47,0.14,,,,,,,-
6171,Ca09a,7948,RGB,,,,,,,,,,,,,0.11,,0.54,0.04,,,,,,,-
6171,Ca09a,7970,RGB,,,,,,,,,,,,,0.21,,0.43,0.06,,,,,,,-
6171,Ca09a,8840,RGB,,,,,,,,,,,,,0.31,,0.4,0.03,,,,,,,-
6171,Ca09a,9019,RGB,,,,,,,,,,,,,0.41,,0.15,0.16,,,,,,,-
6171,Ca09a,9036,RGB,,,,,,,,,,,,,0.34,,0.29,0.05,,,,,,,-
6171,Ca09a,9128,RGB,,,,,,,,,,,,,0.06,,0.37,0.01,,,,,,,-
6171,Ca09a,9275,RGB,,,,,,,,,,,,,0.2,,0.13,0.17,,,,,,,-
6171,Ca09a,9390,RGB,,,,,,,,,,,,,0.08,,0.52,0.02,,,,,,,-
6171,Ca09a,9459,RGB,,,,,,,,,,,,,0.4,,-0.01,0.06,,,,,,,-
6171,Ca09a,9735,RGB,,,,,,,,,,,,,0.28,,0.28,0.12,,,,,,,-
6171,Ca09a,10762,RGB,,,,,,,,,,,,,0.33,,0.06,0.09,,,,,,,-
6171,Ca09a,11320,RGB,,,,,,,,,,,,,0.32,,0.1,0.15,,,,,,,-
6171,Ca09a,12550,RGB,,,,,,,,,,,,,0.36,,-0.05,0.11,,,,,,,-
6171,Ca09a,13866,RGB,,,,,,,,,,,,,0.32,,0.24,0.2,,,,,,,-
6171,Ca09a,14649,RGB,,,,,,,,,,,,,0.32,,0.51,0.11,,,,,,,-
6171,Ca09a,17385,RGB,,,,,,,,,,,,,,,0.3,0.03,,,,,,,-
6171,Ca09a,18288,RGB,,,,,,,,,,,,,,,0.51,0.06,,,,,,,-
6171,Ca09a,18836,RGB,,,,,,,,,,,,,0.1,,0.62,0.11,,,,,,,-
6171,Ca09a,19956,RGB,,,,,,,,,,,,,,,0.37,0.02,,,,,,,-
6171,Ca09a,19989,RGB,,,,,,,,,,,,,,,0.38,0.04,,,,,,,-
6171,Ca09a,20019,RGB,,,,,,,,,,,,,0.23,,0.31,0.06,,,,,,,-
6171,Ca09a,20582,RGB,,,,,,,,,,,,,-0.18,,0.8,0.16,,,,,,,-
6171,Ca09a,20898,RGB,,,,,,,,,,,,,-0.17,,0.53,0.02,,,,,,,-
6171,Ca09a,21007,RGB,,,,,,,,,,,,,0.36,,0.3,0.03,,,,,,,-
6171,Ca09a,21660,RGB,,,,,,,,,,,,,0.32,,0.47,0.11,,,,,,,-
6171,Ca09b,7948,RGB,,,,,0.52,0.19,,,,,,,-0.04,0.08,0.66,0.11,0.51,0.16,,,,,-
6171,Ca09b,9390,RGB,,,,,0.46,0.2,,,,,,,0.04,0.09,0.56,0.05,0.61,0.09,,,,,-
6171,Ca09b,17385,RGB,,,,,0.53,0.2,,,,,,,0.29,0.02,0.25,0.12,0.63,0.09,,,,,-
6171,Ca09b,18288,RGB,,,,,0.5,0.31,,,,,,,0.21,,0.49,0.11,0.48,0.1,,,,,-
6171,Ca09b,19956,RGB,,,,,0.56,,,,,,,,0.08,,0.48,0.18,0.45,0.07,,,,,-
6171,Ca09c,-,Avg,,,-1.03,0.33,,,,,,,,,,,,,,,,,,,-
6171,DC84,-,CMD,16.0,3.0,,,,,,,,,,,,,,,,,,,,,-
6171,DA05,-,CMD,10.4,0.8,,,,,,,,,,,,,,,,,,,,,-
6171,FP92,-,CMD,18.0,,,,,,,,,,,,,,,,,,,,,,-
6171,Fe91,-,CMD,16.0,3.0,,,,,,,,,,,,,,,,,,,,,-
6171,Fe95,-,CMD,18.0,,,,,,,,,,,,,,,,,,,,,,-
6171,Ji96,-,CMD,14.4,1.4,,,,,,,,,,,,,,,,,,,,,-
6171,OC11,F,RGB,,,,,,,,,,,,,,,,,,,,,0.27,0.04,-
6171,OC11,G,RGB,,,,,,,,,,,,,,,,,,,,,0.49,0.01,-
6171,OC11,H,RGB,,,,,,,,,,,,,,,,,,,,,0.36,0.01,-
6171,OC11,J,RGB,,,,,,,,,,,,,,,,,,,,,0.42,0.01,-
6171,OC11,K,RGB,,,,,,,,,,,,,,,,,,,,,0.29,0.04,-
6171,OC11,L,RGB,,,,,,,,,,,,,,,,,,,,,0.33,0.08,-
6171,OC11,N,RGB,,,,,,,,,,,,,,,,,,,,,0.37,0.04,-
6171,OC11,O,RGB,,,,,,,,,,,,,,,,,,,,,0.34,0.05,-
6171,OC11,R,RGB,,,,,,,,,,,,,,,,,,,,,0.55,0.07,-
6171,OC11,201,RGB,,,,,,,,,,,,,,,,,,,,,0.42,0.02,-
6171,OC11,205,RGB,,,,,,,,,,,,,,,,,,,,,0.61,0.08,-
6171,OC11,273,RGB,,,,,,,,,,,,,,,,,,,,,0.35,0.09,-
6171,OC11,278,RGB,,,,,,,,,,,,,,,,,,,,,0.46,0.06,-
6171,SR84,-,CMD,17.0,,,,,,,,,,,,,,,,,,,,,,-
6171,SZ78,-,RGB,,,-0.55,1.0,,,,,,,,,,,,,,,,,,,-
6218,Ca07b,100017,RGB,,,,,,,,,,,,,,,0.19,,,,,,,,-
